,model_ext,model,path_dets,prep_time,normalize,inference,nms
0,,yolov5n_960_fp32,"image 1/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\4k\kang0.jpg: 960x960 1 car, ",0.14461541175842285,0.006979227066040039,0.19249773025512695,0.0059719085693359375
1,,yolov5n_960_fp32,"image 2/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\4k\kang10005.jpg: 960x960 1 person, 1 car, 1 truck, ",0.15558552742004395,0.004988193511962891,0.1715385913848877,0.0029921531677246094
2,,yolov5n_960_fp32,"image 3/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\4k\kang10020.jpg: 960x960 2 persons, 1 car, 1 truck, ",0.15259122848510742,0.004987478256225586,0.1765289306640625,0.002991914749145508
3,,yolov5n_960_fp32,"image 4/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\4k\kang10035.jpg: 960x960 2 persons, 1 car, 1 truck, ",0.1545865535736084,0.004987955093383789,0.1845085620880127,0.002990245819091797
4,,yolov5n_960_fp32,"image 5/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\4k\kang1005.jpg: 960x960 1 car, ",0.1366288661956787,0.004988908767700195,0.17552685737609863,0.001995086669921875
5,,yolov5n_960_fp32,"image 6/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\4k\kang10050.jpg: 960x960 1 person, 1 car, 1 truck, ",0.15857458114624023,0.004989147186279297,0.1795177459716797,0.0029921531677246094
6,,yolov5n_960_fp32,"image 7/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\4k\kang10065.jpg: 960x960 1 person, 1 car, 1 truck, ",0.14561033248901367,0.004987478256225586,0.18650078773498535,0.005002737045288086
7,,yolov5n_960_fp32,"image 8/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\4k\kang10080.jpg: 960x960 1 person, 1 car, 1 truck, ",0.14760327339172363,0.003993034362792969,0.18051481246948242,0.0029926300048828125
8,,yolov5n_960_fp32,"image 9/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\4k\kang10095.jpg: 960x960 1 person, 1 car, 1 truck, ",0.1456127166748047,0.004986763000488281,0.1765270233154297,0.003988981246948242
9,,yolov5n_960_fp32,"image 10/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\4k\kang10110.jpg: 960x960 1 car, 1 truck, ",0.13863062858581543,0.0049896240234375,0.18051552772521973,0.00398707389831543
10,,yolov5n_960_fp32,"image 11/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\4k\kang10125.jpg: 960x960 1 car, 1 truck, ",0.1466066837310791,0.0049898624420166016,0.17752337455749512,0.002991914749145508
11,,yolov5n_960_fp32,"image 12/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\4k\kang10140.jpg: 960x960 1 car, 1 truck, ",0.15957331657409668,0.004991769790649414,0.1775209903717041,0.003989458084106445
12,,yolov5n_960_fp32,"image 13/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\4k\kang10155.jpg: 960x960 1 car, 1 truck, ",0.15262293815612793,0.005982160568237305,0.18746542930603027,0.0029916763305664062
13,,yolov5n_960_fp32,"image 14/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\4k\kang10170.jpg: 960x960 1 car, 1 truck, ",0.13763022422790527,0.004958152770996094,0.17353129386901855,0.002991914749145508
14,,yolov5n_960_fp32,"image 15/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\4k\kang10185.jpg: 960x960 1 car, 1 truck, ",0.1515944004058838,0.004987001419067383,0.17552876472473145,0.0019948482513427734
15,,yolov5n_960_fp32,"image 16/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\4k\kang1020.jpg: 960x960 1 car, ",0.14162302017211914,0.004987955093383789,0.18151187896728516,0.002991914749145508
16,,yolov5n_960_fp32,"image 17/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\4k\kang10200.jpg: 960x960 1 car, 1 truck, ",0.1436154842376709,0.004988670349121094,0.17852139472961426,0.001996278762817383
17,,yolov5n_960_fp32,"image 18/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\4k\kang10215.jpg: 960x960 1 car, 1 truck, ",0.1416184902191162,0.004991292953491211,0.18150973320007324,0.002991914749145508
18,,yolov5n_960_fp32,"image 19/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\4k\kang10230.jpg: 960x960 1 car, 1 truck, ",0.1406233310699463,0.006982564926147461,0.19448018074035645,0.002991914749145508
19,,yolov5n_960_fp32,"image 20/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\4k\kang10245.jpg: 960x960 1 car, 1 truck, ",0.14461231231689453,0.0049893856048583984,0.18649983406066895,0.002991914749145508
20,,yolov5n_960_fp32,"image 21/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\4k\kang10260.jpg: 960x960 1 car, 1 truck, ",0.1466069221496582,0.00498652458190918,0.1765284538269043,0.002991914749145508
21,,yolov5n_960_fp32,"image 22/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\4k\kang10275.jpg: 960x960 1 car, 1 truck, ",0.1486043930053711,0.005984067916870117,0.18051552772521973,0.001997232437133789
22,,yolov5n_960_fp32,"image 23/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\4k\kang10290.jpg: 960x960 1 car, 1 truck, ",0.15059781074523926,0.004993438720703125,0.1835005283355713,0.003989219665527344
23,,yolov5n_960_fp32,"image 24/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\4k\kang10305.jpg: 960x960 1 car, 1 truck, ",0.15358829498291016,0.005984067916870117,0.18251252174377441,0.0029914379119873047
24,,yolov5n_960_fp32,"image 25/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\4k\kang10320.jpg: 960x960 1 car, 1 truck, ",0.1655571460723877,0.007979393005371094,0.17253804206848145,0.002993345260620117
25,,yolov5n_960_fp32,"image 26/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\4k\kang10335.jpg: 960x960 1 car, 1 truck, ",0.15059757232666016,0.0049855709075927734,0.17852210998535156,0.0039904117584228516
26,,yolov5n_960_fp32,"image 27/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\4k\kang1035.jpg: 960x960 1 car, ",0.15059590339660645,0.005982398986816406,0.17752647399902344,0.002992391586303711
27,,yolov5n_960_fp32,"image 28/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\4k\kang10350.jpg: 960x960 1 car, 1 truck, ",0.15658116340637207,0.0049991607666015625,0.17252659797668457,0.003988981246948242
28,,yolov5n_960_fp32,"image 29/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\4k\kang10365.jpg: 960x960 1 car, 1 truck, ",0.1576082706451416,0.005948781967163086,0.17453384399414062,0.001995086669921875
29,,yolov5n_960_fp32,"image 30/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\4k\kang10380.jpg: 960x960 1 car, 1 truck, ",0.15059757232666016,0.00598907470703125,0.18649840354919434,0.003988981246948242
30,,yolov5n_960_fp32,"image 31/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\4k\kang10395.jpg: 960x960 1 car, 1 truck, ",0.15558338165283203,0.005985736846923828,0.17652678489685059,0.0029909610748291016
31,,yolov5n_960_fp32,"image 32/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\4k\kang10410.jpg: 960x960 1 car, 1 truck, ",0.15059661865234375,0.0049877166748046875,0.19946670532226562,0.0039904117584228516
