,model_ext,model,path_dets,prep_time,normalize,inference,nms
0,,yolov5s6_960_fp16,"image 1/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang0.jpg: 960x960 1 car, ",0.011968374252319336,0.0049896240234375,0.15957117080688477,0.0029914379119873047
1,,yolov5s6_960_fp16,"image 2/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang10005.jpg: 960x960 1 person, 1 car, 1 truck, ",0.011967182159423828,0.005985736846923828,0.1605701446533203,0.001996278762817383
2,,yolov5s6_960_fp16,"image 3/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang10020.jpg: 960x960 1 person, 1 car, 1 truck, ",0.01495671272277832,0.0049896240234375,0.15358829498291016,0.002991914749145508
3,,yolov5s6_960_fp16,"image 4/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang10035.jpg: 960x960 2 persons, 1 car, 1 truck, ",0.01097249984741211,0.005990743637084961,0.16554927825927734,0.002992391586303711
4,,yolov5s6_960_fp16,"image 5/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang1005.jpg: 960x960 2 cars, 1 truck, ",0.011967658996582031,0.005984306335449219,0.15259552001953125,0.0029888153076171875
5,,yolov5s6_960_fp16,"image 6/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang10050.jpg: 960x960 1 person, 1 car, 1 truck, ",0.011968612670898438,0.004989147186279297,0.1605696678161621,0.0019948482513427734
6,,yolov5s6_960_fp16,"image 7/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang10065.jpg: 960x960 1 person, 1 car, 1 truck, ",0.011967897415161133,0.0049877166748046875,0.16156482696533203,0.0029926300048828125
7,,yolov5s6_960_fp16,"image 8/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang10080.jpg: 960x960 1 person, 1 car, 1 truck, ",0.012964487075805664,0.004989147186279297,0.17054462432861328,0.001995086669921875
8,,yolov5s6_960_fp16,"image 9/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang10095.jpg: 960x960 1 person, 1 car, 1 truck, ",0.011966228485107422,0.004990577697753906,0.15558123588562012,0.0029916763305664062
9,,yolov5s6_960_fp16,"image 10/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang10110.jpg: 960x960 1 car, 1 truck, ",0.012964725494384766,0.004988908767700195,0.16455841064453125,0.002992868423461914
10,,yolov5s6_960_fp16,"image 11/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang10125.jpg: 960x960 1 car, 1 truck, ",0.011964559555053711,0.005984306335449219,0.1515953540802002,0.0039899349212646484
11,,yolov5s6_960_fp16,"image 12/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang10140.jpg: 960x960 1 car, 1 truck, ",0.010967016220092773,0.004987955093383789,0.1655580997467041,0.003987789154052734
12,,yolov5s6_960_fp16,"image 13/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang10155.jpg: 960x960 1 person, 1 car, 1 truck, ",0.01296687126159668,0.004988908767700195,0.1555805206298828,0.0029921531677246094
13,,yolov5s6_960_fp16,"image 14/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang10170.jpg: 960x960 1 car, 1 truck, ",0.015956401824951172,0.005985260009765625,0.16456007957458496,0.002992868423461914
14,,yolov5s6_960_fp16,"image 15/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang10185.jpg: 960x960 1 car, 1 truck, ",0.011967182159423828,0.004987001419067383,0.15358853340148926,0.003989696502685547
15,,yolov5s6_960_fp16,"image 16/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang1020.jpg: 960x960 1 car, ",0.011966228485107422,0.004987955093383789,0.1655573844909668,0.003990888595581055
16,,yolov5s6_960_fp16,"image 17/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang10200.jpg: 960x960 1 car, 1 truck, ",0.01196599006652832,0.004987001419067383,0.1545867919921875,0.001995086669921875
17,,yolov5s6_960_fp16,"image 18/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang10215.jpg: 960x960 1 car, 1 truck, ",0.015956640243530273,0.005988121032714844,0.16954374313354492,0.0029921531677246094
18,,yolov5s6_960_fp16,"image 19/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang10230.jpg: 960x960 1 car, 1 truck, ",0.011966943740844727,0.004989147186279297,0.15657925605773926,0.0029926300048828125
19,,yolov5s6_960_fp16,"image 20/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang10245.jpg: 960x960 1 car, 1 truck, ",0.011966466903686523,0.00598454475402832,0.16356420516967773,0.0029916763305664062
20,,yolov5s6_960_fp16,"image 21/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang10260.jpg: 960x960 1 car, 1 truck, ",0.010970354080200195,0.00499272346496582,0.15358471870422363,0.0029931068420410156
21,,yolov5s6_960_fp16,"image 22/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang10275.jpg: 960x960 1 car, 1 truck, ",0.010970592498779297,0.005984067916870117,0.16954779624938965,0.002992391586303711
22,,yolov5s6_960_fp16,"image 23/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang10290.jpg: 960x960 1 car, 1 truck, ",0.012964487075805664,0.004988670349121094,0.15658020973205566,0.0039904117584228516
23,,yolov5s6_960_fp16,"image 24/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang10305.jpg: 960x960 1 car, 1 truck, ",0.013961553573608398,0.004990577697753906,0.18051433563232422,0.002991914749145508
24,,yolov5s6_960_fp16,"image 25/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang10320.jpg: 960x960 1 car, 1 truck, ",0.011968612670898438,0.004987955093383789,0.1545858383178711,0.002992391586303711
25,,yolov5s6_960_fp16,"image 26/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang10335.jpg: 960x960 1 car, 1 truck, ",0.014957904815673828,0.004987001419067383,0.17054486274719238,0.0029921531677246094
26,,yolov5s6_960_fp16,"image 27/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang1035.jpg: 960x960 1 car, ",0.014958858489990234,0.0039899349212646484,0.1515955924987793,0.002992391586303711
27,,yolov5s6_960_fp16,"image 28/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang10350.jpg: 960x960 1 person, 1 car, 1 truck, ",0.01894545555114746,0.004987239837646484,0.16954684257507324,0.003989219665527344
28,,yolov5s6_960_fp16,"image 29/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang10365.jpg: 960x960 1 car, 1 truck, ",0.012965679168701172,0.0059850215911865234,0.15857768058776855,0.0029914379119873047
29,,yolov5s6_960_fp16,"image 30/1100 C:\Users\104JVE\PycharmProjects\datasets\scenario\960\kang10380.jpg: 960x960 1 car, 1 truck, ",0.014962196350097656,0.005985736846923828,0.17951679229736328,0.003989219665527344
