,path_dets,prep_time,normalize,inference,nms
0,"image 1/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000000139.jpg: 960x960 1 person, 1 bottle, 3 chairs, 2 potted plants, 3 dining tables, 2 tvs, 1 refrigerator, 1 clock, 4 vases, ",0.0,0.015625,0.2968025207519531,0.0
1,"image 2/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000000285.jpg: 960x960 1 bear, ",0.015619993209838867,0.03124856948852539,0.5936241149902344,0.0
2,"image 3/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000000632.jpg: 960x960 1 bottle, 1 chair, 2 potted plants, 1 bed, 9 books, 1 vase, ",0.01560521125793457,0.03124856948852539,0.8904657363891602,0.0
3,"image 4/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000000724.jpg: 960x960 1 truck, 2 stop signs, ",0.015585899353027344,0.03124856948852539,1.1872735023498535,0.0
4,"image 5/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000000776.jpg: 960x960 3 teddy bears, ",0.015618562698364258,0.03124856948852539,1.4841125011444092,0.01558542251586914
5,"image 6/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000000785.jpg: 960x960 1 person, 1 skis, ",0.0,0.04687213897705078,1.7809207439422607,0.01558542251586914
6,"image 7/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000000802.jpg: 960x960 1 oven, 1 refrigerator, ",0.015617609024047852,0.04687213897705078,2.0777249336242676,0.01558542251586914
7,"image 8/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000000872.jpg: 960x960 2 persons, 1 sports ball, 1 baseball glove, ",0.015624284744262695,0.04687213897705078,2.390150547027588,0.01558542251586914
8,"image 9/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000000885.jpg: 960x960 10 persons, 1 tennis racket, 1 chair, ",0.015621662139892578,0.04687213897705078,2.686955213546753,0.031207799911499023
9,"image 10/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001000.jpg: 960x960 14 persons, 1 handbag, 1 baseball glove, 2 tennis rackets, ",0.015619516372680664,0.04687213897705078,2.999396324157715,0.031207799911499023
10,"image 11/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001268.jpg: 960x960 4 persons, 2 boats, 1 bird, 1 backpack, 1 handbag, 1 cell phone, ",0.0,0.062485694885253906,3.2962241172790527,0.031207799911499023
11,"image 12/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001296.jpg: 960x960 2 persons, 1 cell phone, ",0.015594005584716797,0.07810640335083008,3.6086502075195312,0.031207799911499023
12,"image 13/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001353.jpg: 960x960 5 persons, 1 suitcase, 1 chair, ",0.015621185302734375,0.07810640335083008,3.921082019805908,0.031207799911499023
13,"image 14/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001425.jpg: 960x960 1 cup, 1 sandwich, ",0.0,0.09372353553771973,4.217919588088989,0.031207799911499023
14,"image 15/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001490.jpg: 960x960 1 person, 1 surfboard, ",0.015588045120239258,0.09372353553771973,4.530349016189575,0.031207799911499023
15,"image 16/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001503.jpg: 960x960 1 tv, 1 laptop, 1 mouse, 1 keyboard, ",0.0,0.09372353553771973,4.842776775360107,0.031207799911499023
