,path_dets,prep_time,normalize,inference,nms
0,"image 1/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000000139.jpg: 640x960 3 persons, 1 cup, 3 chairs, 2 potted plants, 2 dining tables, 1 tv, 1 refrigerator, 1 clock, 2 vases, ",0.015619993209838867,0.0,0.2811868190765381,0.0
1,"image 2/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000000285.jpg: 960x896 1 bear, ",0.015619277954101562,0.0,0.37491536140441895,0.0
2,"image 3/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000000632.jpg: 736x960 1 bottle, 2 potted plants, 1 bed, 5 books, ",0.015653371810913086,0.0,0.3280167579650879,0.015617132186889648
3,"image 4/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000000724.jpg: 960x736 1 car, 1 truck, 2 stop signs, ",0.015622377395629883,0.0,0.328049898147583,0.015630245208740234
4,image 5/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000000776.jpg: 960x672 ,0.0,0.01561284065246582,0.28118133544921875,0.0
5,"image 6/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000000785.jpg: 640x960 1 person, 2 skiss, ",0.015626907348632812,0.0156252384185791,0.2655613422393799,0.0
6,"image 7/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000000802.jpg: 960x640 1 oven, 1 refrigerator, ",0.0,0.0,0.3124358654022217,0.0
7,"image 8/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000000872.jpg: 960x960 1 person, ",0.015610456466674805,0.0,0.4217875003814697,0.0
8,"image 9/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000000885.jpg: 640x960 14 persons, 1 tennis racket, ",0.015606164932250977,0.0,0.26556968688964844,0.0
9,"image 10/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001000.jpg: 736x960 12 persons, 1 handbag, 1 tennis racket, ",0.015616416931152344,0.0,0.3280460834503174,0.0
10,"image 11/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001268.jpg: 640x960 4 persons, 1 boat, 1 bird, 1 handbag, ",0.0,0.01562786102294922,0.26555919647216797,0.0
11,"image 12/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001296.jpg: 960x640 1 person, 1 cell phone, ",0.015621185302734375,0.0,0.28118181228637695,0.0
12,"image 13/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001353.jpg: 960x736 2 persons, 1 chair, ",0.0,0.015623092651367188,0.29680323600769043,0.0
13,image 14/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001425.jpg: 768x960 ,0.015620946884155273,0.0,0.37491464614868164,0.0
14,"image 15/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001490.jpg: 480x960 1 person, ",0.015622854232788086,0.0,0.28118348121643066,0.0
15,"image 16/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001503.jpg: 736x960 1 tv, 1 laptop, 1 keyboard, ",0.0,0.0,0.3124263286590576,0.0
16,"image 17/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001532.jpg: 736x960 6 cars, 2 trucks, ",0.01562047004699707,0.0,0.32805681228637695,0.0
17,"image 18/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001584.jpg: 960x960 5 persons, 3 buss, 1 bird, ",0.015612602233886719,0.0,0.42178797721862793,0.0
18,image 19/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001675.jpg: 736x960 ,0.015617609024047852,0.0,0.296797513961792,0.0
19,"image 20/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001761.jpg: 960x640 2 airplanes, ",0.015631914138793945,0.0,0.281172513961792,0.0
20,"image 21/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001818.jpg: 640x960 1 zebra, ",0.015624284744262695,0.0,0.29680895805358887,0.015617609024047852
21,"image 22/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001993.jpg: 640x960 1 bowl, 1 chair, 1 bed, 1 dining table, ",0.0,0.0,0.28118157386779785,0.0
22,"image 23/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000002006.jpg: 736x960 3 persons, 2 buss, 2 traffic lights, ",0.0,0.01562643051147461,0.32804322242736816,0.0
23,"image 24/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000002149.jpg: 640x960 4 apples, 1 orange, ",0.0,0.01562190055847168,0.29680752754211426,0.0
24,"image 25/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000002153.jpg: 736x960 4 persons, 1 baseball bat, 1 baseball glove, ",0.015620946884155273,0.0,0.3280482292175293,0.0
25,"image 26/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000002157.jpg: 640x960 5 wine glasss, 1 cup, 1 bowl, 1 sandwich, 1 cake, 1 dining table, ",0.015618324279785156,0.0,0.2655627727508545,0.0
26,"image 27/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000002261.jpg: 640x960 1 person, ",0.0,0.015623092651367188,0.2499394416809082,0.0156252384185791
27,"image 28/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000002299.jpg: 608x960 36 persons, 5 ties, ",0.0,0.0,0.26555943489074707,0.0
28,"image 29/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000002431.jpg: 960x704 1 person, 1 wine glass, 2 cups, 1 knife, 1 spoon, 1 dining table, ",0.015620708465576172,0.0,0.29680562019348145,0.0
29,"image 30/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000002473.jpg: 640x960 5 persons, 1 skis, ",0.0,0.0,0.28118371963500977,0.0
30,"image 31/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000002532.jpg: 960x736 1 person, 1 skis, ",0.0,0.0,0.3124260902404785,0.0
31,image 32/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000002587.jpg: 736x960 ,0.01562190055847168,0.0,0.29680490493774414,0.0
32,"image 33/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000002592.jpg: 576x960 1 cup, ",0.015621662139892578,0.0,0.26558542251586914,0.0
33,"image 34/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000002685.jpg: 832x960 3 persons, ",0.015619516372680664,0.0,0.35929083824157715,0.01562643051147461
34,"image 35/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000002923.jpg: 736x960 2 birds, 2 kites, ",0.0,0.0,0.3124220371246338,0.0
35,"image 36/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000003156.jpg: 960x672 2 persons, ",0.015620946884155273,0.0,0.2811906337738037,0.0
36,"image 37/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000003255.jpg: 544x960 5 persons, ",0.015616893768310547,0.0,0.2499399185180664,0.0
37,"image 38/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000003501.jpg: 960x960 2 broccolis, 1 pizza, ",0.01562356948852539,0.0,0.453016996383667,0.0
38,"image 39/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000003553.jpg: 640x960 1 skateboard, ",0.015620946884155273,0.0,0.28119921684265137,0.0
39,"image 40/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000003661.jpg: 576x960 1 orange, ",0.015608549118041992,0.0,0.24994468688964844,0.0
40,"image 41/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000003845.jpg: 736x960 1 cup, 3 broccolis, 1 carrot, 1 chair, ",0.0156252384185791,0.0,0.3592832088470459,0.0
41,"image 42/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000003934.jpg: 960x736 4 persons, 1 bottle, 1 wine glass, 1 remote, ",0.015619516372680664,0.0,0.3124270439147949,0.0
42,"image 43/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000004134.jpg: 640x960 14 persons, 1 tie, 2 wine glasss, 2 dining tables, ",0.015620946884155273,0.0,0.2655630111694336,0.0
43,"image 44/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000004395.jpg: 960x640 2 persons, ",0.015621185302734375,0.0,0.2655651569366455,0.0
44,"image 45/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000004495.jpg: 736x960 1 chair, 1 couch, 1 bed, 1 tv, ",0.0,0.0,0.2968006134033203,0.0
45,"image 46/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000004765.jpg: 960x960 1 person, 1 surfboard, ",0.015620708465576172,0.015622377395629883,0.3749105930328369,0.0156252384185791
46,"image 47/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000004795.jpg: 736x960 1 laptop, 1 remote, 1 cell phone, ",0.0,0.0,0.3124265670776367,0.0
47,"image 48/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000005001.jpg: 736x960 16 persons, 1 handbag, 1 sports ball, ",0.015623331069946289,0.0,0.3280501365661621,0.0
48,"image 49/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000005037.jpg: 640x960 3 persons, 3 cars, 1 airplane, 1 bus, 1 traffic light, 1 kite, ",0.015620708465576172,0.0,0.2655620574951172,0.0
49,"image 50/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000005060.jpg: 960x736 1 person, 1 cell phone, ",0.015621662139892578,0.0,0.3124244213104248,0.0
50,"image 51/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000005193.jpg: 640x960 5 persons, 1 snowboard, 1 bottle, 1 cell phone, ",0.01562190055847168,0.0,0.2811877727508545,0.0
51,"image 52/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000005477.jpg: 544x960 2 airplanes, ",0.015619277954101562,0.0,0.23432207107543945,0.0
52,"image 53/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000005503.jpg: 960x640 1 toilet, ",0.015618085861206055,0.0,0.2968575954437256,0.0
53,"image 54/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000005529.jpg: 960x672 1 person, 1 snowboard, ",0.015586376190185547,0.0,0.29678893089294434,0.0
54,"image 55/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000005586.jpg: 736x960 5 persons, 1 skateboard, 1 tennis racket, ",0.015620708465576172,0.0,0.3124418258666992,0.0
55,"image 56/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000005600.jpg: 544x960 1 bowl, 2 oranges, ",0.015616655349731445,0.0,0.23430895805358887,0.0
56,"image 57/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000005992.jpg: 672x960 1 car, 4 sheeps, ",0.015620946884155273,0.0,0.312427282333374,0.0
57,"image 58/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006012.jpg: 800x960 1 banana, 1 orange, ",0.01562190055847168,0.0,0.34366941452026367,0.0
58,"image 59/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006040.jpg: 544x960 3 persons, 1 car, 1 bus, 2 trains, 2 trucks, ",0.015622138977050781,0.0,0.23432374000549316,0.0
59,"image 60/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006213.jpg: 640x960 1 sink, ",0.0,0.015616893768310547,0.26557016372680664,0.0
60,"image 61/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006460.jpg: 640x960 1 person, 1 boat, ",0.015613317489624023,0.0,0.2655680179595947,0.015617609024047852
61,"image 62/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006471.jpg: 640x960 16 persons, 1 baseball bat, 1 baseball glove, 1 bottle, ",0.0,0.0,0.2811851501464844,0.0
62,"image 63/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006614.jpg: 768x960 1 apple, 1 orange, ",0.0,0.015619993209838867,0.29680466651916504,0.0
63,"image 64/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006723.jpg: 544x960 3 cars, 1 bus, ",0.015621423721313477,0.0,0.265575647354126,0.0
64,"image 65/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006763.jpg: 960x736 1 car, ",0.015609025955200195,0.0,0.29683375358581543,0.0
65,"image 66/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006771.jpg: 640x960 5 persons, ",0.015601158142089844,0.0,0.26555418968200684,0.0
66,"image 67/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006818.jpg: 960x640 2 cups, 1 toilet, 1 sink, ",0.0,0.0,0.28118395805358887,0.0
67,"image 68/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006894.jpg: 736x960 1 person, ",0.015621185302734375,0.0,0.34366774559020996,0.0
68,"image 69/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006954.jpg: 736x960 3 persons, 2 frisbees, ",0.015622377395629883,0.0,0.3280463218688965,0.0
69,"image 70/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000007088.jpg: 960x736 1 person, 1 car, 1 umbrella, ",0.03124403953552246,0.0,0.3280467987060547,0.0
70,"image 71/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000007108.jpg: 640x960 1 cow, 1 elephant, ",0.0,0.015639781951904297,0.29679274559020996,0.0
71,"image 72/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000007278.jpg: 736x960 1 person, 1 kite, ",0.01561594009399414,0.0,0.3280484676361084,0.0
72,"image 73/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000007281.jpg: 544x960 8 persons, 2 horses, ",0.015621185302734375,0.0,0.26556396484375,0.0
73,"image 74/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000007386.jpg: 640x960 1 dog, ",0.0,0.0,0.2655651569366455,0.0
74,"image 75/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000007511.jpg: 736x960 5 persons, 1 kite, ",0.015619516372680664,0.0,0.3280482292175293,0.0
