,path_dets,prep_time,normalize,inference,nms
0,"image 1/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000000139.jpg: 960x960 1 person, 1 bottle, 3 chairs, 1 potted plant, 2 dining tables, 2 tvs, 1 refrigerator, 1 clock, 4 vases, ",0.0,0.015597105026245117,0.515493631362915,0.0
1,"image 2/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000000285.jpg: 960x960 1 bear, ",0.015622377395629883,0.031227588653564453,0.9685025215148926,0.0
2,"image 3/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000000632.jpg: 960x960 1 bottle, 1 chair, 2 potted plants, 1 bed, 3 books, ",0.015619993209838867,0.046849966049194336,1.4058985710144043,0.0
3,"image 4/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000000724.jpg: 960x960 1 truck, 2 stop signs, ",0.015628814697265625,0.046849966049194336,1.8276681900024414,0.015621423721313477
4,"image 5/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000000776.jpg: 960x960 3 teddy bears, ",0.0,0.062474966049194336,2.265062093734741,0.015621423721313477
5,"image 6/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000000785.jpg: 960x960 1 person, 1 skis, ",0.015621185302734375,0.062474966049194336,2.7180817127227783,0.015621423721313477
6,"image 7/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000000802.jpg: 960x960 1 oven, 1 refrigerator, ",0.0,0.07810020446777344,3.1710968017578125,0.015621423721313477
7,"image 8/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000000872.jpg: 960x960 1 person, 1 sports ball, ",0.015619993209838867,0.07810020446777344,3.6084952354431152,0.015621423721313477
8,"image 9/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000000885.jpg: 960x960 9 persons, 1 tennis racket, ",0.015622138977050781,0.07810020446777344,4.0458924770355225,0.015621423721313477
9,"image 10/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001000.jpg: 960x960 12 persons, 4 tennis rackets, ",0.0156252384185791,0.07810020446777344,4.467664480209351,0.015621423721313477
10,"image 11/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001268.jpg: 960x960 4 persons, 1 boat, 1 bench, 1 bird, 1 handbag, 1 cell phone, ",0.015621423721313477,0.07810020446777344,4.905063152313232,0.015621423721313477
11,"image 12/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001296.jpg: 960x960 3 persons, 2 cell phones, ",0.015622138977050781,0.07810020446777344,5.358080148696899,0.031243085861206055
12,"image 13/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001353.jpg: 960x960 6 persons, 1 suitcase, ",0.0,0.07810020446777344,5.795480489730835,0.031243085861206055
13,"image 14/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001425.jpg: 960x960 1 bowl, 1 sandwich, ",0.015619754791259766,0.07810020446777344,6.232882022857666,0.04685807228088379
14,"image 15/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001490.jpg: 960x960 1 person, 1 surfboard, ",0.0,0.09372329711914062,6.70152473449707,0.04685807228088379
15,"image 16/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001503.jpg: 960x960 1 tv, 1 laptop, 2 mouses, 2 keyboards, ",0.0,0.10934162139892578,7.138921499252319,0.06248116493225098
16,"image 17/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001532.jpg: 960x960 7 cars, 2 trucks, ",0.015620231628417969,0.10934162139892578,7.591939687728882,0.07810282707214355
17,"image 18/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001584.jpg: 960x960 4 persons, 3 buss, ",0.015621662139892578,0.10934162139892578,8.060582160949707,0.07810282707214355
18,"image 19/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001675.jpg: 960x960 1 cat, 1 laptop, ",0.01561880111694336,0.10934162139892578,8.497984170913696,0.07810282707214355
19,"image 20/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001761.jpg: 960x960 2 airplanes, ",0.015621423721313477,0.10934162139892578,8.95100736618042,0.07810282707214355
20,"image 21/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001818.jpg: 960x960 1 zebra, ",0.015616655349731445,0.12496423721313477,9.419646263122559,0.07810282707214355
21,"image 22/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000001993.jpg: 960x960 1 chair, 1 bed, 1 dining table, ",0.015623092651367188,0.12496423721313477,9.872676134109497,0.07810282707214355
22,"image 23/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000002006.jpg: 960x960 3 persons, 1 bus, 1 traffic light, ",0.015608787536621094,0.14058637619018555,10.294451236724854,0.09372520446777344
23,"image 24/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000002149.jpg: 960x960 1 bowl, 6 apples, ",0.0,0.15621089935302734,10.747469425201416,0.09372520446777344
24,"image 25/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000002153.jpg: 960x960 5 persons, 1 baseball bat, ",0.015618324279785156,0.17183399200439453,11.184868335723877,0.09372520446777344
25,"image 26/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000002157.jpg: 960x960 7 wine glasss, 1 cup, 2 knifes, 1 bowl, 1 sandwich, 1 cake, 1 dining table, ",0.0,0.18746352195739746,11.622260570526123,0.1093449592590332
26,"image 27/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000002261.jpg: 960x960 1 person, 1 surfboard, ",0.0,0.20309114456176758,12.075274467468262,0.1093449592590332
27,"image 28/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000002299.jpg: 960x960 17 persons, 4 ties, ",0.015619993209838867,0.20309114456176758,12.512677192687988,0.12495970726013184
28,"image 29/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000002431.jpg: 960x960 2 persons, 1 wine glass, 2 cups, 1 knife, 1 spoon, 1 bowl, 1 chair, 1 dining table, ",0.015624523162841797,0.20309114456176758,12.95007586479187,0.12495970726013184
29,"image 30/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000002473.jpg: 960x960 4 persons, 1 skis, ",0.015622854232788086,0.20309114456176758,13.418714761734009,0.12495970726013184
30,"image 31/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000002532.jpg: 960x960 1 person, 1 skis, ",0.015619993209838867,0.20309114456176758,13.856113195419312,0.12495970726013184
31,"image 32/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000002587.jpg: 960x960 1 banana, 1 donut, 1 toilet, ",0.015623092651367188,0.21871638298034668,14.293511867523193,0.1405782699584961
32,"image 33/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000002592.jpg: 960x960 1 cup, 1 knife, 1 dining table, ",0.01561737060546875,0.21871638298034668,14.746537446975708,0.1405782699584961
33,"image 34/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000002685.jpg: 960x960 6 persons, 2 bottles, 1 cup, ",0.015614509582519531,0.21871638298034668,15.19955849647522,0.1405782699584961
34,"image 35/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000002923.jpg: 960x960 1 airplane, 1 bird, ",0.015619039535522461,0.21871638298034668,15.636959314346313,0.1405782699584961
35,"image 36/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000003156.jpg: 960x960 1 person, 1 toilet, ",0.0,0.21871638298034668,16.08997368812561,0.1405782699584961
36,"image 37/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000003255.jpg: 960x960 5 persons, ",0.015621423721313477,0.21871638298034668,16.542992115020752,0.1405782699584961
37,"image 38/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000003501.jpg: 960x960 1 bowl, 2 broccolis, 1 dining table, ",0.015622615814208984,0.23433899879455566,16.980388164520264,0.1405782699584961
38,"image 39/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000003553.jpg: 960x960 1 person, 1 skateboard, ",0.015622138977050781,0.24996042251586914,17.433416843414307,0.1405782699584961
39,"image 40/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000003661.jpg: 960x960 1 cup, 4 bananas, 1 dining table, 1 tv, ",0.015610456466674805,0.24996042251586914,17.870814561843872,0.1405782699584961
40,"image 41/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000003845.jpg: 960x960 1 cup, 3 broccolis, 3 carrots, 1 chair, 1 dining table, ",0.015621423721313477,0.24996042251586914,18.30821919441223,0.1405782699584961
41,"image 42/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000003934.jpg: 960x960 6 persons, 1 wine glass, 1 couch, 2 remotes, ",0.015615224838256836,0.2655823230743408,18.74561619758606,0.1405782699584961
42,"image 43/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000004134.jpg: 960x960 14 persons, 1 handbag, 1 tie, 2 wine glasss, 1 chair, 4 dining tables, 1 laptop, ",0.01562047004699707,0.2655823230743408,19.198634147644043,0.1405782699584961
43,"image 44/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000004395.jpg: 960x960 1 person, 1 tie, ",0.015621662139892578,0.2655823230743408,19.667278289794922,0.1405782699584961
44,"image 45/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000004495.jpg: 960x960 1 chair, 1 couch, 1 tv, ",0.015617132186889648,0.28121399879455566,20.10466718673706,0.1405782699584961
45,"image 46/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000004765.jpg: 960x960 1 person, 1 surfboard, ",0.01561880111694336,0.2968475818634033,20.542055368423462,0.1405782699584961
46,"image 47/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000004795.jpg: 960x960 1 cat, 2 laptops, 2 remotes, 1 cell phone, ",0.015623807907104492,0.2968475818634033,20.97945785522461,0.1561908721923828
47,"image 48/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000005001.jpg: 960x960 18 persons, 1 cell phone, ",0.0,0.2968475818634033,21.448098182678223,0.1561908721923828
48,"image 49/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000005037.jpg: 960x960 6 persons, 2 cars, 1 bus, ",0.01562190055847168,0.2968475818634033,21.90111994743347,0.1561908721923828
49,"image 50/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000005060.jpg: 960x960 1 person, ",0.015618085861206055,0.2968475818634033,22.354142427444458,0.1561908721923828
50,"image 51/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000005193.jpg: 960x960 8 persons, 1 snowboard, 1 surfboard, 1 bottle, 2 cell phones, ",0.015621423721313477,0.2968475818634033,22.822784900665283,0.1561908721923828
51,"image 52/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000005477.jpg: 960x960 2 airplanes, ",0.01561594009399414,0.3124687671661377,23.307048797607422,0.1561908721923828
52,"image 53/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000005503.jpg: 960x960 1 person, 1 toilet, ",0.01561880111694336,0.3124687671661377,23.744462251663208,0.17179656028747559
53,"image 54/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000005529.jpg: 960x960 1 person, ",0.015621423721313477,0.3124687671661377,24.18186068534851,0.17179656028747559
54,"image 55/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000005586.jpg: 960x960 5 persons, 1 car, 1 tennis racket, ",0.015620231628417969,0.3124687671661377,24.63487982749939,0.17179656028747559
55,"image 56/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000005600.jpg: 960x960 1 wine glass, 1 knife, 2 bowls, 1 dining table, ",0.015622138977050781,0.32809019088745117,25.07227611541748,0.18741893768310547
56,"image 57/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000005992.jpg: 960x960 5 sheeps, ",0.015621423721313477,0.32809019088745117,25.509679079055786,0.20303606986999512
57,"image 58/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006012.jpg: 960x960 2 bananas, 1 apple, ",0.015622615814208984,0.32809019088745117,25.947073936462402,0.20303606986999512
58,"image 59/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006040.jpg: 960x960 6 persons, 1 car, 1 train, ",0.015620946884155273,0.32809019088745117,26.400092840194702,0.2186594009399414
59,"image 60/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006213.jpg: 960x960 2 sinks, ",0.015620231628417969,0.32809019088745117,26.83749532699585,0.23427534103393555
60,"image 61/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006460.jpg: 960x960 1 person, 1 surfboard, ",0.0,0.34371113777160645,27.306135654449463,0.23427534103393555
61,"image 62/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006471.jpg: 960x960 10 persons, 1 baseball bat, 1 baseball glove, 1 bottle, ",0.015620946884155273,0.34371113777160645,27.75915813446045,0.23427534103393555
62,"image 63/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006614.jpg: 960x960 1 orange, ",0.015618324279785156,0.34371113777160645,28.21217656135559,0.23427534103393555
63,"image 64/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006723.jpg: 960x960 1 person, 4 cars, 1 bus, 1 train, ",0.01562190055847168,0.34371113777160645,28.66519522666931,0.23427534103393555
64,"image 65/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006763.jpg: 960x960 3 persons, 1 cell phone, ",0.015622615814208984,0.34371113777160645,29.118220567703247,0.24989008903503418
65,"image 66/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006771.jpg: 960x960 9 persons, 1 cell phone, ",0.0,0.3593318462371826,29.555626392364502,0.2655038833618164
66,"image 67/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006818.jpg: 960x960 1 toilet, ",0.015621185302734375,0.3593318462371826,29.97740149497986,0.2811293601989746
67,"image 68/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006894.jpg: 960x960 1 person, 4 elephants, ",0.0,0.3749508857727051,30.414806365966797,0.29674196243286133
68,"image 69/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000006954.jpg: 960x960 5 persons, 2 frisbees, ",0.01562190055847168,0.3749508857727051,30.867825269699097,0.29674196243286133
69,"image 70/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000007088.jpg: 960x960 1 person, 2 cars, 1 truck, 1 umbrella, ",0.015624284744262695,0.3749508857727051,31.352083683013916,0.29674196243286133
70,"image 71/5000 C:\Users\104JVE\PycharmProjects\datasets\coco\images\val2017\000000007108.jpg: 960x960 5 elephants, ",0.015621185302734375,0.3749508857727051,31.805102825164795,0.29674196243286133
